longitude,latitude,timestamp
103.9696475,1.335114,2019-08-30 08:29:57.000
103.970073033333,1.3514959,2019-08-30 08:29:57.000
103.97041,1.33486,2019-08-30 08:29:57.000
103.97061795,1.33849586666667,2019-08-30 08:29:57.000
103.97082,1.33504,2019-08-30 08:29:57.000
103.97084,1.33491,2019-08-30 08:29:57.000
103.97144,1.34069,2019-08-30 08:29:57.000
103.97191,1.36155,2019-08-30 08:29:57.000
103.97384,1.33948,2019-08-30 08:29:57.000
103.931067616667,1.33366326666667,2019-08-30 08:39:58.000
103.932042166667,1.352538,2019-08-30 08:39:58.000
103.932893333333,1.35695983333333,2019-08-30 08:39:58.000
103.932960316667,1.35276721666667,2019-08-30 08:39:58.000
103.933250833333,1.35670133333333,2019-08-30 08:39:58.000
103.933903,1.32721783333333,2019-08-30 08:39:58.000
103.933930166667,1.335871,2019-08-30 08:39:58.000
103.934095166667,1.32718116666667,2019-08-30 08:39:58.000
103.9347985,1.32188016666667,2019-08-30 08:39:58.000
103.934947166667,1.34795633333333,2019-08-30 08:39:58.000
103.935160833333,1.35981566666667,2019-08-30 08:39:58.000
103.935173333333,1.34798333333333,2019-08-30 08:39:58.000
103.935256333333,1.34848833333333,2019-08-30 08:39:58.000
103.935584,1.32855666666667,2019-08-30 08:39:58.000
103.936014833333,1.35850283333333,2019-08-30 08:39:58.000
103.9362305,1.35656416666667,2019-08-30 08:39:58.000
103.936278333333,1.35318716666667,2019-08-30 08:39:58.000
103.937509166667,1.32920133333333,2019-08-30 08:39:58.000
103.93857,1.355127,2019-08-30 08:39:58.000
103.938657833333,1.32802233333333,2019-08-30 08:39:58.000
103.939163666667,1.34877383333333,2019-08-30 08:39:58.000
103.9393445,1.3213895,2019-08-30 08:39:58.000
103.939519833333,1.356805,2019-08-30 08:39:58.000
103.9397675,1.33117766666667,2019-08-30 08:39:58.000
103.940296333333,1.33345866666667,2019-08-30 08:39:58.000
103.940507833333,1.323601,2019-08-30 08:39:58.000
103.943852166667,1.34768183333333,2019-08-30 08:39:58.000
103.944918833333,1.3200705,2019-08-30 08:39:58.000
103.9450053,1.33720496666667,2019-08-30 08:39:58.000
103.946608666667,1.35132983333333,2019-08-30 08:39:58.000
103.9475265,1.34974966666667,2019-08-30 08:39:58.000
103.949352333333,1.35485716666667,2019-08-30 08:39:58.000
103.949801433333,1.33823028333333,2019-08-30 08:39:58.000
103.950198666667,1.34220783333333,2019-08-30 08:39:58.000
103.950342333333,1.328825,2019-08-30 08:39:58.000
103.950539666667,1.34883633333333,2019-08-30 08:39:58.000
103.950899366667,1.34843145,2019-08-30 08:39:58.000
103.951310333333,1.353625,2019-08-30 08:39:58.000
103.951532,1.341007,2019-08-30 08:39:58.000
103.952511966667,1.34140661666667,2019-08-30 08:39:58.000
103.953119166667,1.35180316666667,2019-08-30 08:39:58.000
103.9533755,1.34829533333333,2019-08-30 08:39:58.000
103.953828,1.355377,2019-08-30 08:39:58.000
103.9542045,1.34310633333333,2019-08-30 08:39:58.000
103.954586833333,1.35886766666667,2019-08-30 08:39:58.000
103.957485333333,1.35592183333333,2019-08-30 08:39:58.000
103.957535166667,1.35175533333333,2019-08-30 08:39:58.000
103.9591695,1.3407855,2019-08-30 08:39:58.000
103.959210666667,1.3611525,2019-08-30 08:39:58.000
103.959575,1.35474866666667,2019-08-30 08:39:58.000
103.960909,1.35142133333333,2019-08-30 08:39:58.000
103.961032666667,1.3533395,2019-08-30 08:39:58.000
103.961033333333,1.34009283333333,2019-08-30 08:39:58.000
103.961549666667,1.35903216666667,2019-08-30 08:39:58.000
103.961906833333,1.35573066666667,2019-08-30 08:39:58.000
103.962333333333,1.35876883333333,2019-08-30 08:39:58.000
103.963034,1.35437316666667,2019-08-30 08:39:58.000
103.966925833333,1.3533601,2019-08-30 08:39:58.000
103.968336,1.35730016666667,2019-08-30 08:39:58.000
103.971294466667,1.33478226666667,2019-08-30 08:39:58.000
103.93077,1.35245,2019-08-30 08:59:58.000
103.93393,1.32737,2019-08-30 08:59:58.000
103.93554,1.32832,2019-08-30 08:59:58.000
103.93766,1.33211,2019-08-30 08:59:58.000
103.93993,1.32278,2019-08-30 08:59:58.000
103.94049,1.35664,2019-08-30 08:59:58.000
103.94254,1.35446,2019-08-30 08:59:58.000
103.94301,1.33432,2019-08-30 08:59:58.000
103.94373,1.35183,2019-08-30 08:59:58.000
103.94542,1.33629,2019-08-30 08:59:58.000
103.9466,1.327,2019-08-30 08:59:58.000
103.9477,1.36048,2019-08-30 08:59:58.000
103.95013,1.32836,2019-08-30 08:59:58.000
103.95017,1.32839,2019-08-30 08:59:58.000
103.95065,1.36134,2019-08-30 08:59:58.000
103.95551,1.35372,2019-08-30 08:59:58.000
103.95581,1.35099,2019-08-30 08:59:58.000
103.95604,1.34501,2019-08-30 08:59:58.000
103.9564,1.33338,2019-08-30 08:59:58.000
103.95779,1.34569,2019-08-30 08:59:58.000
103.95782,1.34752,2019-08-30 08:59:58.000
103.95944,1.3309,2019-08-30 08:59:58.000
103.95945,1.35043,2019-08-30 08:59:58.000
103.95949,1.34045,2019-08-30 08:59:58.000
103.95954,1.34042,2019-08-30 08:59:58.000
103.95985,1.34021,2019-08-30 08:59:58.000
103.95994,1.35889,2019-08-30 08:59:58.000
103.96011,1.35911,2019-08-30 08:59:58.000
103.96056,1.35949,2019-08-30 08:59:58.000
103.96114,1.33606,2019-08-30 08:59:58.000
103.96264,1.33572,2019-08-30 08:59:58.000
103.96312,1.35572,2019-08-30 08:59:58.000
103.96316,1.34695,2019-08-30 08:59:58.000
103.96381,1.33278,2019-08-30 08:59:58.000
103.9639,1.33081,2019-08-30 08:59:58.000
103.96399,1.35326,2019-08-30 08:59:58.000
103.9648,1.33444,2019-08-30 08:59:58.000
103.96495,1.33909,2019-08-30 08:59:58.000
103.96558,1.33618,2019-08-30 08:59:58.000
103.96609,1.33684,2019-08-30 08:59:58.000
103.9663,1.33212,2019-08-30 08:59:58.000
103.9664,1.34871,2019-08-30 08:59:58.000
103.96676,1.3483,2019-08-30 08:59:58.000
103.96686,1.32772,2019-08-30 08:59:58.000
103.96686,1.3345,2019-08-30 08:59:58.000
103.96752,1.35311,2019-08-30 08:59:58.000
103.9677,1.35258,2019-08-30 08:59:58.000
103.96779,1.35233,2019-08-30 08:59:58.000
103.9693,1.32085,2019-08-30 08:59:58.000
103.96936,1.33597,2019-08-30 08:59:58.000
103.96977,1.33575,2019-08-30 08:59:58.000
103.97057,1.34189,2019-08-30 08:59:58.000
103.97064,1.34137,2019-08-30 08:59:58.000
103.97068,1.33882,2019-08-30 08:59:58.000
103.97212,1.3242,2019-08-30 08:59:58.000
103.97231,1.34013,2019-08-30 08:59:58.000
103.97278,1.34025,2019-08-30 08:59:58.000
103.97314,1.33975,2019-08-30 08:59:58.000
103.97339,1.33964,2019-08-30 08:59:58.000
103.93329,1.3256,2019-08-30 08:19:56.000
103.93332,1.3501,2019-08-30 08:19:56.000
103.93617,1.33138,2019-08-30 08:19:56.000
103.93624,1.3573,2019-08-30 08:19:56.000
103.94037,1.32562,2019-08-30 08:19:56.000
103.94304,1.33439,2019-08-30 08:19:56.000
103.94749,1.33761,2019-08-30 08:19:56.000
103.94989,1.33975,2019-08-30 08:19:56.000
103.94991,1.34395,2019-08-30 08:19:56.000
103.95137,1.3345,2019-08-30 08:19:56.000
103.95402,1.33331,2019-08-30 08:19:56.000
103.9547,1.33261,2019-08-30 08:19:56.000
103.95504,1.34604,2019-08-30 08:19:56.000
103.95537,1.3541,2019-08-30 08:19:56.000
103.95682,1.34925,2019-08-30 08:19:56.000
103.95698,1.34643,2019-08-30 08:19:56.000
103.95706,1.35383,2019-08-30 08:19:56.000
103.95729,1.34864,2019-08-30 08:19:56.000
103.95951,1.33115,2019-08-30 08:19:56.000
103.95952,1.33102,2019-08-30 08:19:56.000
103.96292,1.33289,2019-08-30 08:19:56.000
103.96512,1.3453,2019-08-30 08:19:56.000
103.96602,1.33815,2019-08-30 08:19:56.000
103.96663,1.33768,2019-08-30 08:19:56.000
103.96681,1.34691,2019-08-30 08:19:56.000
103.96695,1.33452,2019-08-30 08:19:56.000
103.96718,1.33379,2019-08-30 08:19:56.000
103.96772,1.33246,2019-08-30 08:19:56.000
103.96773,1.33245,2019-08-30 08:19:56.000
103.96775,1.33248,2019-08-30 08:19:56.000
103.96787,1.33269,2019-08-30 08:19:56.000
103.96842,1.35081,2019-08-30 08:19:56.000
103.96961,1.33794,2019-08-30 08:19:56.000
103.96975,1.34241,2019-08-30 08:19:56.000
103.97199,1.34025,2019-08-30 08:19:56.000
103.931854333333,1.35276333333333,2019-08-30 08:09:56.000
103.9319,1.35827,2019-08-30 08:09:56.000
103.93236,1.35542,2019-08-30 08:09:56.000
103.93301,1.31916,2019-08-30 08:09:56.000
103.93344,1.338,2019-08-30 08:09:56.000
103.933880166667,1.327218,2019-08-30 08:09:56.000
103.9339585,1.35197866666667,2019-08-30 08:09:56.000
103.9344,1.3523,2019-08-30 08:09:56.000
103.93478,1.34836,2019-08-30 08:09:56.000
103.93484,1.35538,2019-08-30 08:09:56.000
103.934875,1.34839,2019-08-30 08:09:56.000
103.934984333333,1.34796766666667,2019-08-30 08:09:56.000
103.9351325,1.33584183333333,2019-08-30 08:09:56.000
103.9353,1.3482,2019-08-30 08:09:56.000
103.93539,1.35452,2019-08-30 08:09:56.000
103.9355,1.34768,2019-08-30 08:09:56.000
103.935879166667,1.35278216666667,2019-08-30 08:09:56.000
103.937576833333,1.3288065,2019-08-30 08:09:56.000
103.937802333333,1.329337,2019-08-30 08:09:56.000
103.93833,1.34612,2019-08-30 08:09:56.000
103.93844,1.35245,2019-08-30 08:09:56.000
103.9393,1.35581,2019-08-30 08:09:56.000
103.93936,1.34618,2019-08-30 08:09:56.000
103.939700333333,1.331188,2019-08-30 08:09:56.000
103.94049,1.3237,2019-08-30 08:09:56.000
103.940559666667,1.323615,2019-08-30 08:09:56.000
103.940836833333,1.3446255,2019-08-30 08:09:56.000
103.940896833333,1.34042683333333,2019-08-30 08:09:56.000
103.941364833333,1.33367466666667,2019-08-30 08:09:56.000
103.9414,1.35111,2019-08-30 08:09:56.000
103.94194,1.35626,2019-08-30 08:09:56.000
103.944811,1.32015566666667,2019-08-30 08:09:56.000
103.94517,1.32708,2019-08-30 08:09:56.000
103.94527,1.3271,2019-08-30 08:09:56.000
103.94624,1.35545,2019-08-30 08:09:56.000
103.94651,1.33636,2019-08-30 08:09:56.000
103.947077666667,1.35522966666667,2019-08-30 08:09:56.000
103.947528333333,1.349645,2019-08-30 08:09:56.000
103.94932,1.355,2019-08-30 08:09:56.000
103.94957,1.33861,2019-08-30 08:09:56.000
103.94958,1.33887,2019-08-30 08:09:56.000
103.95014,1.33948,2019-08-30 08:09:56.000
103.95038,1.3286,2019-08-30 08:09:56.000
103.9513575,1.34081183333333,2019-08-30 08:09:56.000
103.95161,1.33464,2019-08-30 08:09:56.000
103.951730833333,1.3600685,2019-08-30 08:09:56.000
103.95183,1.33475,2019-08-30 08:09:56.000
103.95213,1.34117,2019-08-30 08:09:56.000
103.95241,1.34176,2019-08-30 08:09:56.000
103.95274,1.34234,2019-08-30 08:09:56.000
103.953,1.35423,2019-08-30 08:09:56.000
103.95367,1.34241,2019-08-30 08:09:56.000
103.953781333333,1.343929,2019-08-30 08:09:56.000
103.954159166667,1.3554385,2019-08-30 08:09:56.000
103.95443,1.3487,2019-08-30 08:09:56.000
103.95549,1.34242,2019-08-30 08:09:56.000
103.95588,1.35895,2019-08-30 08:09:56.000
103.95675,1.34705,2019-08-30 08:09:56.000
103.957116166667,1.34856633333333,2019-08-30 08:09:56.000
103.95758,1.34451,2019-08-30 08:09:56.000
103.95767,1.353,2019-08-30 08:09:56.000
103.95774,1.3473,2019-08-30 08:09:56.000
103.9578,1.34744,2019-08-30 08:09:56.000
103.95882,1.3362,2019-08-30 08:09:56.000
103.95903,1.35762,2019-08-30 08:09:56.000
103.959068166667,1.3610505,2019-08-30 08:09:56.000
103.959429166667,1.330856,2019-08-30 08:09:56.000
103.95977,1.3588,2019-08-30 08:09:56.000
103.95985,1.35881,2019-08-30 08:09:56.000
103.960698666667,1.35140566666667,2019-08-30 08:09:56.000
103.96101,1.33598,2019-08-30 08:09:56.000
103.96109,1.34012,2019-08-30 08:09:56.000
103.961502666667,1.3533865,2019-08-30 08:09:56.000
103.96174,1.35936,2019-08-30 08:09:56.000
103.96189,1.35491,2019-08-30 08:09:56.000
103.96219,1.34444,2019-08-30 08:09:56.000
103.962691833333,1.35399533333333,2019-08-30 08:09:56.000
103.962867333333,1.35014866666667,2019-08-30 08:09:56.000
103.964,1.35325,2019-08-30 08:09:56.000
103.96414,1.35267,2019-08-30 08:09:56.000
103.96417,1.3502,2019-08-30 08:09:56.000
103.96446,1.33107,2019-08-30 08:09:56.000
103.96455,1.32887,2019-08-30 08:09:56.000
103.96587,1.35538,2019-08-30 08:09:56.000
103.96603,1.34524,2019-08-30 08:09:56.000
103.96638,1.32806,2019-08-30 08:09:56.000
103.96691,1.35471,2019-08-30 08:09:56.000
103.96695,1.35467,2019-08-30 08:09:56.000
103.96771,1.35248,2019-08-30 08:09:56.000
103.96788,1.33267,2019-08-30 08:09:56.000
103.96903,1.35113,2019-08-30 08:09:56.000
103.96912,1.3512,2019-08-30 08:09:56.000
103.96918,1.35125,2019-08-30 08:09:56.000
103.96931,1.33598,2019-08-30 08:09:56.000
103.96936,1.3213,2019-08-30 08:09:56.000
103.96959,1.3359,2019-08-30 08:09:56.000
103.97045,1.35198,2019-08-30 08:09:56.000
103.97088,1.33891,2019-08-30 08:09:56.000
103.97361,1.32758,2019-08-30 08:09:56.000
103.71311,1.35019,2019-08-30 08:48:58.000
103.71446,1.34882,2019-08-30 08:48:58.000
103.71533,1.3739,2019-08-30 08:48:58.000
103.71557,1.32935,2019-08-30 08:48:58.000
103.71669,1.36881,2019-08-30 08:48:58.000
103.71691,1.35098,2019-08-30 08:48:58.000
103.71701,1.34761,2019-08-30 08:48:58.000
103.7182,1.32849,2019-08-30 08:48:58.000
103.71838,1.3507,2019-08-30 08:48:58.000
103.71907,1.32371,2019-08-30 08:48:58.000
103.71914,1.32578,2019-08-30 08:48:58.000
103.71928,1.32639,2019-08-30 08:48:58.000
103.71929,1.32638,2019-08-30 08:48:58.000
103.7194,1.32417,2019-08-30 08:48:58.000
103.71947,1.32674,2019-08-30 08:48:58.000
103.71961,1.32695,2019-08-30 08:48:58.000
103.71969,1.32704,2019-08-30 08:48:58.000
103.7197,1.32271,2019-08-30 08:48:58.000
103.71991,1.32188,2019-08-30 08:48:58.000
103.72075,1.34452,2019-08-30 08:48:58.000
103.72107,1.32655,2019-08-30 08:48:58.000
103.72107,1.33137,2019-08-30 08:48:58.000
103.72111,1.3311,2019-08-30 08:48:58.000
103.72173,1.34528,2019-08-30 08:48:58.000
103.72251,1.33165,2019-08-30 08:48:58.000
103.72282,1.32857,2019-08-30 08:48:58.000
103.72283,1.33405,2019-08-30 08:48:58.000
103.72319,1.34837,2019-08-30 08:48:58.000
103.72493,1.33235,2019-08-30 08:48:58.000
103.72531,1.32672,2019-08-30 08:48:58.000
103.72543,1.32636,2019-08-30 08:48:58.000
103.72603,1.34989,2019-08-30 08:48:58.000
103.72707,1.34429,2019-08-30 08:48:58.000
103.73015,1.34557,2019-08-30 08:48:58.000
103.73128,1.38454,2019-08-30 08:48:58.000
103.73131,1.38355,2019-08-30 08:48:58.000
103.73264,1.3454,2019-08-30 08:48:58.000
103.73281,1.37897,2019-08-30 08:48:58.000
103.73548,1.34168,2019-08-30 08:48:58.000
103.73553,1.37594,2019-08-30 08:48:58.000
103.73604,1.31907,2019-08-30 08:48:58.000
103.73724,1.3423,2019-08-30 08:48:58.000
103.73767,1.32417,2019-08-30 08:48:58.000
103.738,1.32207,2019-08-30 08:48:58.000
103.73867,1.33453,2019-08-30 08:48:58.000
103.7391,1.33532,2019-08-30 08:48:58.000
103.73974,1.34392,2019-08-30 08:48:58.000
103.73982,1.3343,2019-08-30 08:48:58.000
103.73982,1.34966,2019-08-30 08:48:58.000
103.74006,1.32225,2019-08-30 08:48:58.000
103.74038,1.33944,2019-08-30 08:48:58.000
103.74049,1.33131,2019-08-30 08:48:58.000
103.7407,1.33118,2019-08-30 08:48:58.000
103.74104,1.37997,2019-08-30 08:48:58.000
103.74216,1.39035,2019-08-30 08:48:58.000
103.7422,1.39025,2019-08-30 08:48:58.000
103.74252,1.34003,2019-08-30 08:48:58.000
103.74274,1.38165,2019-08-30 08:48:58.000
103.74279,1.3387,2019-08-30 08:48:58.000
103.74283,1.39129,2019-08-30 08:48:58.000
103.7431,1.39798,2019-08-30 08:48:58.000
103.7438,1.40219,2019-08-30 08:48:58.000
103.74389,1.34169,2019-08-30 08:48:58.000
103.74399,1.34847,2019-08-30 08:48:58.000
103.74503,1.40425,2019-08-30 08:48:58.000
103.74533,1.31857,2019-08-30 08:48:58.000
103.74534,1.31857,2019-08-30 08:48:58.000
103.74538,1.32102,2019-08-30 08:48:58.000
103.74553,1.3973,2019-08-30 08:48:58.000
103.74555,1.33956,2019-08-30 08:48:58.000
103.74611,1.3465,2019-08-30 08:48:58.000
103.74615,1.39676,2019-08-30 08:48:58.000
103.74655,1.3812,2019-08-30 08:48:58.000
103.74669,1.34598,2019-08-30 08:48:58.000
103.7467,1.34603,2019-08-30 08:48:58.000
103.7468,1.34609,2019-08-30 08:48:58.000
103.74696,1.33142,2019-08-30 08:48:58.000
103.74721,1.39542,2019-08-30 08:48:58.000
103.74732,1.35727,2019-08-30 08:48:58.000
103.74732,1.3913,2019-08-30 08:48:58.000
103.74758,1.33623,2019-08-30 08:48:58.000
103.74759,1.32971,2019-08-30 08:48:58.000
103.74761,1.32847,2019-08-30 08:48:58.000
103.74761,1.32923,2019-08-30 08:48:58.000
103.74763,1.32142,2019-08-30 08:48:58.000
103.74786,1.3524,2019-08-30 08:48:58.000
103.7479,1.32576,2019-08-30 08:48:58.000
103.74795,1.33049,2019-08-30 08:48:58.000
103.74816,1.3329,2019-08-30 08:48:58.000
103.74817,1.32057,2019-08-30 08:48:58.000
103.74912,1.35699,2019-08-30 08:48:58.000
103.7494,1.39616,2019-08-30 08:48:58.000
103.75026,1.36558,2019-08-30 08:48:58.000
103.75033,1.35815,2019-08-30 08:48:58.000
103.7507,1.40105,2019-08-30 08:48:58.000
103.7509,1.3366,2019-08-30 08:48:58.000
103.75131,1.38155,2019-08-30 08:48:58.000
103.75183,1.35006,2019-08-30 08:48:58.000
103.75246,1.33744,2019-08-30 08:48:58.000
103.75253,1.34959,2019-08-30 08:48:58.000
103.7526,1.32178,2019-08-30 08:48:58.000
103.75289,1.34967,2019-08-30 08:48:58.000
103.75395,1.39454,2019-08-30 08:48:58.000
103.75397,1.39467,2019-08-30 08:48:58.000
103.75402,1.39449,2019-08-30 08:48:58.000
103.7549,1.35404,2019-08-30 08:48:58.000
103.75894,1.32034,2019-08-30 08:48:58.000
103.75941,1.34133,2019-08-30 08:48:58.000
103.76096,1.37958,2019-08-30 08:48:58.000
103.7611,1.38475,2019-08-30 08:48:58.000
103.7616,1.32617,2019-08-30 08:48:58.000
103.76231,1.38026,2019-08-30 08:48:58.000
103.76253,1.38258,2019-08-30 08:48:58.000
103.76344,1.38568,2019-08-30 08:48:58.000
103.76377,1.38553,2019-08-30 08:48:58.000
103.76675,1.31973,2019-08-30 08:48:58.000
103.76731,1.35062,2019-08-30 08:48:58.000
103.76938,1.37882,2019-08-30 08:48:58.000
103.77002,1.36985,2019-08-30 08:48:58.000
103.77051,1.38601,2019-08-30 08:48:58.000
103.77181,1.38625,2019-08-30 08:48:58.000
103.77239,1.38594,2019-08-30 08:48:58.000
103.77496,1.38527,2019-08-30 08:48:58.000
103.77507,1.33218,2019-08-30 08:48:58.000
103.77599,1.31887,2019-08-30 08:48:58.000
103.77615,1.34023,2019-08-30 08:48:58.000
103.77774,1.33133,2019-08-30 08:48:58.000
103.7899,1.40485,2019-08-30 08:48:58.000
103.79069,1.34586,2019-08-30 08:48:58.000
103.79317,1.32625,2019-08-30 08:48:58.000
103.7949,1.33098,2019-08-30 08:48:58.000
103.79854,1.33131,2019-08-30 08:48:58.000
103.79867,1.33042,2019-08-30 08:48:58.000
103.711421166667,1.34424566666667,2019-08-30 08:29:57.000
103.711450666667,1.3442155,2019-08-30 08:29:57.000
103.71459,1.34859,2019-08-30 08:29:57.000
103.7150157,1.34695621666667,2019-08-30 08:29:57.000
103.71715,1.34338,2019-08-30 08:29:57.000
103.72024,1.31864,2019-08-30 08:29:57.000
103.723,1.3319,2019-08-30 08:29:57.000
103.723401833333,1.327934,2019-08-30 08:29:57.000
103.725007233333,1.3250533,2019-08-30 08:29:57.000
103.72614,1.34582,2019-08-30 08:29:57.000
103.726890333333,1.3447065,2019-08-30 08:29:57.000
103.73228,1.34858,2019-08-30 08:29:57.000
103.732949566667,1.37880395,2019-08-30 08:29:57.000
103.73302,1.3453,2019-08-30 08:29:57.000
103.73584,1.34866,2019-08-30 08:29:57.000
103.73588,1.31844,2019-08-30 08:29:57.000
103.73613,1.31958,2019-08-30 08:29:57.000
103.7367595,1.355684,2019-08-30 08:29:57.000
103.73763,1.37835,2019-08-30 08:29:57.000
103.737670833333,1.34389316666667,2019-08-30 08:29:57.000
103.738104,1.376163,2019-08-30 08:29:57.000
103.7383685,1.37858466666667,2019-08-30 08:29:57.000
103.73877,1.37924,2019-08-30 08:29:57.000
103.738818166667,1.33701783333333,2019-08-30 08:29:57.000
103.739063833333,1.33902566666667,2019-08-30 08:29:57.000
103.73937355,1.33639441666667,2019-08-30 08:29:57.000
103.7404485,1.378307,2019-08-30 08:29:57.000
103.741193,1.33344516666667,2019-08-30 08:29:57.000
103.74144,1.35915,2019-08-30 08:29:57.000
103.742045666667,1.339044,2019-08-30 08:29:57.000
103.742649,1.34812433333333,2019-08-30 08:29:57.000
103.74265,1.34139,2019-08-30 08:29:57.000
103.7433535,1.393058,2019-08-30 08:29:57.000
103.745092666667,1.39591583333333,2019-08-30 08:29:57.000
103.74584,1.35055,2019-08-30 08:29:57.000
103.7460605,1.39370883333333,2019-08-30 08:29:57.000
103.74616,1.34652,2019-08-30 08:29:57.000
103.746661166667,1.37695183333333,2019-08-30 08:29:57.000
103.74764,1.3777,2019-08-30 08:29:57.000
103.7477755,1.39326566666667,2019-08-30 08:29:57.000
103.7479995,1.32962516666667,2019-08-30 08:29:57.000
103.748026833333,1.36135266666667,2019-08-30 08:29:57.000
103.74871,1.33423,2019-08-30 08:29:57.000
103.748919333333,1.4030905,2019-08-30 08:29:57.000
103.748955,1.358127,2019-08-30 08:29:57.000
103.748974333333,1.393046,2019-08-30 08:29:57.000
103.749055066667,1.32604628333333,2019-08-30 08:29:57.000
103.749118833333,1.40387983333333,2019-08-30 08:29:57.000
103.74916,1.35608,2019-08-30 08:29:57.000
103.749424,1.35771366666667,2019-08-30 08:29:57.000
103.75003,1.37897,2019-08-30 08:29:57.000
103.75072,1.36607,2019-08-30 08:29:57.000
103.75111,1.34589,2019-08-30 08:29:57.000
103.7512,1.345467,2019-08-30 08:29:57.000
103.751497766667,1.36020753333333,2019-08-30 08:29:57.000
103.7515255,1.37816883333333,2019-08-30 08:29:57.000
103.751652333333,1.3920085,2019-08-30 08:29:57.000
103.7518,1.35483,2019-08-30 08:29:57.000
103.75228,1.39424,2019-08-30 08:29:57.000
103.7528475,1.356891,2019-08-30 08:29:57.000
103.753174166667,1.34897316666667,2019-08-30 08:29:57.000
103.75433,1.33728,2019-08-30 08:29:57.000
103.754939666667,1.34910766666667,2019-08-30 08:29:57.000
103.75583,1.38973,2019-08-30 08:29:57.000
103.75837,1.33339,2019-08-30 08:29:57.000
103.758390666667,1.34847033333333,2019-08-30 08:29:57.000
103.758404333333,1.34841,2019-08-30 08:29:57.000
103.758808166667,1.33395966666667,2019-08-30 08:29:57.000
103.759209,1.385057,2019-08-30 08:29:57.000
103.759752916667,1.3342566,2019-08-30 08:29:57.000
103.761347666667,1.34601116666667,2019-08-30 08:29:57.000
103.763724666667,1.38501866666667,2019-08-30 08:29:57.000
103.763919166667,1.38577666666667,2019-08-30 08:29:57.000
103.76554,1.37975,2019-08-30 08:29:57.000
103.766878333333,1.386855,2019-08-30 08:29:57.000
103.766929833333,1.388253,2019-08-30 08:29:57.000
103.767792,1.363498,2019-08-30 08:29:57.000
103.76858,1.36814,2019-08-30 08:29:57.000
103.77011,1.3768355,2019-08-30 08:29:57.000
103.77031,1.37619,2019-08-30 08:29:57.000
103.770330666667,1.376604,2019-08-30 08:29:57.000
103.77127,1.38651,2019-08-30 08:29:57.000
103.771757833333,1.3875675,2019-08-30 08:29:57.000
103.772340333333,1.387802,2019-08-30 08:29:57.000
103.774468666667,1.37850766666667,2019-08-30 08:29:57.000
103.774528833333,1.379363,2019-08-30 08:29:57.000
103.77538,1.36614,2019-08-30 08:29:57.000
103.7763,1.368639,2019-08-30 08:29:57.000
103.77683,1.34318,2019-08-30 08:29:57.000
103.777991833333,1.370643,2019-08-30 08:29:57.000
103.779740666667,1.3183215,2019-08-30 08:29:57.000
103.78249,1.31947,2019-08-30 08:29:57.000
103.78396,1.33597,2019-08-30 08:29:57.000
103.787709666667,1.33416083333333,2019-08-30 08:29:57.000
103.7928,1.33497,2019-08-30 08:29:57.000
103.7972945,1.33121116666667,2019-08-30 08:29:57.000
103.711419833333,1.34934833333333,2019-08-30 08:39:58.000
103.711458666667,1.34417916666667,2019-08-30 08:39:58.000
103.711486833333,1.34420683333333,2019-08-30 08:39:58.000
103.7145657,1.34691121666667,2019-08-30 08:39:58.000
103.715193,1.34348616666667,2019-08-30 08:39:58.000
103.7208,1.348816,2019-08-30 08:39:58.000
103.7225777,1.33552163333333,2019-08-30 08:39:58.000
103.722704666667,1.33153616666667,2019-08-30 08:39:58.000
103.723481833333,1.327942,2019-08-30 08:39:58.000
103.724822,1.3249995,2019-08-30 08:39:58.000
103.725790833333,1.34817166666667,2019-08-30 08:39:58.000
103.732027066667,1.3790147,2019-08-30 08:39:58.000
103.735996833333,1.327268,2019-08-30 08:39:58.000
103.737464,1.376099,2019-08-30 08:39:58.000
103.737623333333,1.34367666666667,2019-08-30 08:39:58.000
103.7381185,1.37855966666667,2019-08-30 08:39:58.000
103.738178166667,1.33695383333333,2019-08-30 08:39:58.000
103.7384,1.341334,2019-08-30 08:39:58.000
103.738486333333,1.3420705,2019-08-30 08:39:58.000
103.738962,1.37856766666667,2019-08-30 08:39:58.000
103.739698666667,1.3429825,2019-08-30 08:39:58.000
103.740051,1.33205366666667,2019-08-30 08:39:58.000
103.740443166667,1.37835616666667,2019-08-30 08:39:58.000
103.740743,1.33340016666667,2019-08-30 08:39:58.000
103.740775666667,1.346368,2019-08-30 08:39:58.000
103.741005833333,1.3820565,2019-08-30 08:39:58.000
103.741468166667,1.3204586,2019-08-30 08:39:58.000
103.7414839,1.34974705,2019-08-30 08:39:58.000
103.742251766667,1.34637003333333,2019-08-30 08:39:58.000
103.742628166667,1.34826866666667,2019-08-30 08:39:58.000
103.743327166667,1.399852,2019-08-30 08:39:58.000
103.7434335,1.393066,2019-08-30 08:39:58.000
103.744868,1.35002083333333,2019-08-30 08:39:58.000
103.7455355,1.39336633333333,2019-08-30 08:39:58.000
103.7461405,1.39371683333333,2019-08-30 08:39:58.000
103.747180333333,1.34568483333333,2019-08-30 08:39:58.000
103.747828166667,1.36149716666667,2019-08-30 08:39:58.000
103.7480455,1.39329266666667,2019-08-30 08:39:58.000
103.7480875,1.4010945,2019-08-30 08:39:58.000
103.748281833333,1.3688955,2019-08-30 08:39:58.000
103.748415,1.358073,2019-08-30 08:39:58.000
103.748668833333,1.40383483333333,2019-08-30 08:39:58.000
